Product_Reporting,Visitor_ID,State_Code
Refinance,855288671176465454_7202519253844217075,13
Refinance,2040806196488071296_1809967822463181988,18
Refinance,5328174355536722070_7305175387768053351,37
Refinance,8156325539065496973_3536947518761876453,13
Refinance,3333542994721560689_7687333422872879244,12
Refinance,8394368247109278217_3570659065928086116,35
Home Equity,2854657039893901657_4334190128142274696,25
Refinance,689072380621663652_2265494414337669925,12
Refinance,4906093584943418797_9162348650938113727,42
Refinance,1909246216439173717_8922986377628175398,6
Refinance,39278438294661925_7605939347928972824,48
Refinance,5349810591377366038_3878335515214635986,13
Refinance,4904823410901075576_5326597260999620716,24
Refinance,7062749735069913751_7339934462784557323,31
Refinance,2729999844404347030_1989117995362774753,36
Refinance,946256308124662747_6362131461362969110,10
Refinance,3590219727036621929_6845327074250506168,17
Personal,6849450638628142154_3195255639742662921,37
Refinance,3888607602772492923_8990664833211717794,36
Personal,9153534252240153287_3344326877380485434,48
Refinance,8173482646049008724_6743243096813002335,26
Refinance,1302937449032907702_2976256319364877884,36
Refinance,4532685986969573950_3750800608134675934,29
Refinance,4125748345910235033_6738957671797624031,17
Reverse Mortgage,5003781314202818983_1157591332825964010,22
Personal,211679646983691601_4165324683478570019,41
Refinance,773183177782359675_657140977054701633,25
Refinance,9144884984337279612_4118376361862101336,37
Refinance,8096720891333727265_4917014143049408362,28
Refinance,8500946349141965125_3921651622762318044,36
Refinance,7469029021796971940_7819105465059574822,12
Refinance,2192650235741005111_7729142355063294283,27
Business Loans,946008201718592988_580807435619557712,13
Refinance,7229086738555068696_7669654109907358595,48
Refinance,773004439802716823_7256728367278521454,51
Refinance,8022606044879597747_3980566809710171134,12
Refinance,399389100187958619_7942228497742050132,6
Refinance,6561159348154743945_2754359401979953499,13
Refinance,7744735559754517543_1248575347281326529,48
Refinance,1750980450148315694_2808984984715766786,27
Refinance,5619346904519612594_1329352309952548185,6
Home Equity,4801384943580118688_9048577037953545916,12
Refinance,5220523283191316027_8805121702049345461,38
Refinance,3224476166924468126_1529640022486578375,34
Home Equity,5301437436609190077_5419584912290620900,13
Refinance,3716491799794119983_5074593192962716732,12
Refinance,8439296072513630895_6238769568754887138,42
Refinance,6696130218026817839_2211243609870463146,36
Purchase,3670941039224741027_5799235546309838291,53
Refinance,4037550678894075216_6818620929239508153,29
Refinance,2196561780255522341_3255990374383100134,19
Refinance,8306689462941498901_3436430688362937433,18
Refinance,8179699150459900168_738994488167897234,8
Refinance,6813968152385161104_5245837320840047549,36
Refinance,3252982810310866268_4611687200619782041,34
Refinance,6760883029667635701_3744578179346492018,21
Home Equity,2831567198481655663_1477839016909935092,27
Refinance,7865843715593195895_8116232346003526166,6
Refinance,8906648546751371419_7716111897753492642,12
Refinance,3745551042501684072_1720966264586355948,24
Refinance,8514711739527419845_5207117287188752559,26
Refinance,112459165969513861_5913170108657714943,8
Purchase,2774529982726483235_8167375559841729752,6
Refinance,1545540682595521478_7570517838600542494,12
Refinance,6959250909533376463_111700644518436687,3
Refinance,6594184498769968793_3462087616842532524,6
Refinance,3864065228217093493_3758505854432099680,8
Refinance,132381818128486050_4175695681679339375,26
Refinance,880656497867602459_4003687831816701939,53
Refinance,6233784620294271404_7304591715434139235,36
Refinance,3577061096263672477_4873848416314399991,9
Personal,8627493751762839486_7318721543511503749,34
Refinance,7694807430885684904_4188087271610201778,39
Personal,6055570578720972652_1567248030954053922,6
Refinance,4623846579608154552_5898353908808404912,34
Refinance,530861875235647095_1318458312177024242,11
Refinance,7425702948592245338_8739516040907297178,31
Refinance,6214511484253096393_3483203189630170496,34
Refinance,241276518085120842_8131662568062156991,13
Refinance,4927147632331067311_5307675266979318788,6
Refinance,1936203465672077363_5747659005706365343,48
Refinance,8847936981801901954_8469759207048089992,48
Refinance,5972542611540872497_1021845673412064357,37
Personal,1158139364391138099_702823125222734713,13
Refinance,2784207354330880761_7488491738563601077,40
Refinance,2164760062762772092_8789090057404941318,36
Refinance,4852222719653137585_5723997605145043430,47
Refinance,7041986308257301544_1225676019392207569,40
Refinance,8558032068725154814_5189231221287789680,25
Refinance,4365104441283618011_2903451684277765244,6
unknown,779262806050453699_7111166039780462493,22
Personal,1924468790956319880_3985587766582478987,3
Refinance,3706029353720941166_8891273475282805758,39
Refinance,2886875698569736596_7168535277813413041,48
Refinance,3337201228028750778_3627678807983914708,17
Refinance,523780131059489495_639075148562444091,17
Refinance,6945033319695806526_1204946772944653442,48
Refinance,5361003099937918519_1291905722008984593,41
Refinance,8695870431194289282_1364448551729179842,47
Refinance,2306451255107099038_6689853185359597044,37
Refinance,5291233772858176152_2314938933116922289,12
Refinance,1559364690639470082_8511077258313449987,6
Purchase,8081313479469784163_4170892945210475224,51
Refinance,155557316542226546_600832412928560199,24
Home Equity,1123862308319458265_8005837213862570900,36
Refinance,3747672204022039741_4272093778869611241,17
Refinance,4122151229338783032_860471554627760890,36
Refinance,9217209825882559751_7918917978135242082,34
Refinance,3129264919902918088_7665866643027682197,42
Refinance,617763618406187005_1763172317868629542,48
Refinance,1425468106349470247_6790388662003833839,34
Refinance,8083689747761578666_3527671276504216434,37
Refinance,578013676048539112_2222523975023395302,18
Refinance,2624468012116187557_1488009837792971645,6
Refinance,3972501968350235310_8556901484387848791,39
Personal,5177812760874247469_6046004984473125595,12
Refinance,6740675063691712619_6497070682416508601,12
Refinance,636092561242807232_7680513202201120752,6
Refinance,6000799005818989469_6491135446218649918,13
Refinance,2340032632609191876_4485228168279835874,13
Home Equity,6085392743369497678_4423963549156155382,12
Refinance,6770467880733210347_5852036146736249019,25
Refinance,1094572079483569607_1263718945844585187,3
Refinance,1289300456273568509_3402658988519542084,48
Refinance,1559863367116012828_95559859460145287,6
Refinance,1321297039111057005_6796592343423847092,10
Refinance,3408305445813024241_8248285766934613167,34
Refinance,8323957792942900077_8724337075506949517,18
Refinance,5993150198691174153_3006466905359251207,6
Refinance,179045267967273347_2175926592271193956,48
Refinance,4808147931633041698_3942674574837911783,6
Purchase,1122062483038073539_4679576544944911203,22
Refinance,8033612335061660084_1922923132332882907,6
Refinance,785809803638696628_2774083063083231361,6
Refinance,6933822455474674276_7635862604742264746,20
Refinance,3697104814742972281_1774467902638819767,53
Refinance,6381275325094637362_1766148417061829159,25
Refinance,3168432894388419328_7992787733017198815,56
Home Equity,5685359991611439773_227738174508839767,25
Refinance,701488290316273009_3773212983900206222,34
Refinance,2995964224838005886_889879776286173202,36
Refinance,2106879007855304183_7281396271615174022,39
Refinance,5646541355849574530_5158020401814207220,36
Refinance,7686691280652732920_2870919713490378830,34
Refinance,3803750656566006274_3103140249805512255,53
Purchase,2231997848971626305_2156624099317843410,55
Refinance,2231997848971626305_2156624099317843410,55
Personal,5898436966923564125_7713481032930145523,37
Refinance,2808808897950169623_7850083197333628405,36
Refinance,6937099680777586435_6642976269857150020,12
Purchase,8617055310539634291_3898887249240766902,13
Personal,3590281821771769983_5021158964724538976,48
Refinance,7024876454860032654_3950053555612168150,6
Personal,4867437949990257794_4252034852538199799,12
Refinance,1714479144755030800_5275599368662180741,51
Refinance,9046592844527847098_1673046287249510370,6
Personal,338668671936217799_2010634241662262514,18
Purchase,142632004383058398_4446004035061590822,40
Personal,5280050005335898213_5365962396223314385,48
Refinance,6222209498213105777_2505973325941743301,44
Refinance,6665219558044585564_454099120042913708,39
Refinance,5550214295454589871_1498837127234515839,45
Refinance,6265183635220738623_8710292601617909167,22
Purchase,7500796876472343320_9141889691765768870,47
Refinance,5464582180115439065_1249551818122180407,36
Refinance,1060141534963530010_333858177432810909,44
unknown,5979795282689957803_806031203631730294,21
Refinance,5904435113303430318_3050190302161795940,48
Refinance,2791768081656004630_4685743899289897946,29
Refinance,3342825123759248902_7879350841925881167,51
Refinance,2258008944315473429_998709934228194876,6
Personal,4075949324772389099_5355628329232616595,36
Refinance,3464244987404690129_4112745907702530687,39
Refinance,5858285582306873905_5544403981833315699,37
Refinance,253187243517297841_1922906685420409277,48
Refinance,3134497299267649084_8598578525448362499,12
Refinance,8388396228636406106_6481999923649766353,6
Refinance,5173714666389993652_2650588164047250905,32
Refinance,7534757474917067452_7103301635627303653,51
Refinance,8782911074636727676_4144376671562101092,15
Refinance,5813349721944740903_273471584501236897,39
Refinance,3195928499422438982_3979521965089166064,8
Refinance,4215690880810814758_4987509404131880733,6
Refinance,3713554088741282835_6627197474657824860,37
Refinance,1667599821479019918_6274362450830477460,34
Refinance,4195524299602621968_7730356340700976464,4
Refinance,953271411298447520_8922670907531175963,25
Refinance,2739501021165371409_2461202406832845207,3
Personal,1836241643839890772_8651036523029995273,42
Refinance,2065836225901138298_1486941334488671794,6
Refinance,3574183318799240690_8693511636573541800,6
Home Equity,2820925483482941950_395471359035982848,24
Home Equity,8600721857300860543_4565315360081102415,48
Refinance,6130572274016150874_5121805547157244916,17
Refinance,8679033477929157363_4701542144636942324,6
Refinance,4433704224225542731_2007269966985102524,6
Refinance,8893056592536145205_7118546801935789187,13
Purchase,3355496294229082916_5128152402113929919,51
Refinance,3697457225702428526_3599418111371153631,48
Business Loans,4394268628092459348_213262439171323483,18
Purchase,6482827688730217404_5916478379786899180,17
Refinance,6662010898477263108_3242505012128954485,18
Refinance,6476401618112929048_6561355429538985772,53
Refinance,6940739797273612155_73209079004191667,36
Refinance,7717894349244792652_536925554178369375,40
Refinance,847766309030787409_902106710172659279,22
Home Equity,8627373896181459679_7268488942331236208,3
Refinance,6534607745280534673_4682984508550816879,42
Refinance,6135214800805737575_4976744869892863408,6
Refinance,7490658476627452451_6533509449465325802,34
Refinance,8877132169269175920_6864799280177297324,36
Refinance,4447731867085556468_254352146237984556,12
Refinance,8426107102866892047_6191971165601851370,25
unknown,3926461662711236804_7848533273016559022,40
Purchase,7256076106896473134_6626509010385676003,6
Purchase,3799125418328403599_7119448225831701232,21
Refinance,6838225132896779134_753125298971150323,48
Refinance,8594935464861679964_1620202142989067814,25
Purchase,7939284028368470456_547777797536829729,28
Refinance,6928763965971017301_7894664043807465055,37
Home Equity,7691733478892621495_3163702274850360428,39
Personal,5278420409252387653_781977285277690721,26
Refinance,8984129441045109869_4498134108356125312,12
Refinance,3193305600763336984_4549905465717047854,6
Refinance,3729346346780735665_9027059239440312996,6
Refinance,9091877292755298099_4995716465918942649,26
Refinance,6592888599222174584_1834515597254355176,17
Refinance,6710954578190906917_1908599077658562756,48
